scenario,condition,protocol_seed,bsc,query_index,target_id,target_present,candidate_original_id,candidate_cosine,cache_reuse,verifier_good,bad_reuse,identity_match,audit_mismatches,audit_boundary,protocol_bits,fallback_bits,completion_bits
full,paired_hard_ood,14673129866313320424,0.05,271,1005612,1,1005612,0.813061462917997,0,1,0,1,164,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,272,1005664,1,1003054,0.7000674825480484,0,0,0,0,223,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,273,1005688,1,1000963,0.438477132898642,0,0,0,0,268,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,274,1005700,1,1001958,0.4720331373574955,0,0,0,0,278,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,275,1005711,1,1009982,0.6787839716128028,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,276,1005717,1,1003673,0.6378501264552752,0,0,0,0,230,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,277,1005725,1,1003746,0.5664114992897469,0,0,0,0,256,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,278,1005729,1,1000522,0.5621627227635231,0,0,0,0,255,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,279,1005737,1,1006656,0.47216316182232304,0,0,0,0,261,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,280,1005786,1,1007200,0.6113562786470872,0,0,0,0,241,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,281,1005880,1,1004931,0.5442331430000449,0,0,0,0,267,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,282,1005889,1,1000889,0.7471920583316485,0,0,0,0,229,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,283,1005896,1,1000787,0.4720782251157016,0,0,0,0,269,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,284,1005913,1,1001267,0.649615791472657,0,0,0,0,240,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,285,1005917,1,1009150,0.6197556782668803,0,0,0,0,218,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,286,1005942,1,1005942,0.8755525939943475,1,1,0,1,151,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,287,1005945,1,1005945,0.7917384863282837,0,1,0,1,167,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,288,1005964,1,1005964,0.8029012089061562,0,1,0,1,173,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,289,1005976,1,1005976,0.8316496291183948,0,1,0,1,163,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,290,1006010,1,1006010,0.8723080956166243,1,1,0,1,152,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,291,1006018,1,1006018,0.9034747898209685,1,1,0,1,109,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,292,1006027,1,1000718,0.6745068707942817,0,0,0,0,212,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,293,1006042,1,1006349,0.5966264147039351,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,294,1006080,1,1001408,0.6808744800178935,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,295,1006096,1,1007025,0.6259836516840844,0,0,0,0,213,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,296,1006101,1,1000787,0.6278652967356639,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,297,1006150,1,1000522,0.5427674739187885,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,298,1006236,1,1002493,0.643701730989618,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,299,1006248,1,1002939,0.6505794010940497,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,300,1006285,1,1001415,0.4654086610693135,0,0,0,0,300,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,301,1006333,1,1006793,0.6772316161230636,0,0,0,0,210,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,302,1006349,1,1008047,0.5680712715112788,0,0,0,0,238,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,303,1006414,1,1006414,0.8633424683365643,1,1,0,1,160,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,304,1006437,1,1006437,0.6699798275316644,0,0,0,1,247,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,305,1006464,1,1003736,0.6273761083431413,0,0,0,0,243,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,306,1006485,1,1005518,0.47749218912796076,0,0,0,0,267,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,307,1006516,1,1006516,0.7585741354559941,0,0,0,1,206,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,308,1006529,1,1007667,0.6984344767998714,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,309,1006539,1,1006539,0.8745045117502075,1,1,0,1,153,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,310,1006553,1,1002105,0.6050686153892737,0,0,0,0,243,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,311,1006557,1,1007749,0.6018324840024947,0,0,0,0,228,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,312,1006561,1,1008225,0.6450757811077437,0,0,0,0,220,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,313,1006635,1,1006213,0.5709645998150172,0,0,0,0,245,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,314,1006648,1,1006648,0.848979849961921,1,1,0,1,137,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,315,1006660,1,1003366,0.6746342286139129,0,0,0,0,210,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,316,1006672,1,1006672,0.8066311425760282,0,1,0,1,191,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,317,1006674,1,1006674,0.905389716912609,1,1,0,1,128,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,318,1006704,1,1006301,0.6512819342496656,0,0,0,0,217,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,319,1006709,1,1006709,0.7319391438501192,0,0,0,1,210,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,320,1006739,1,1006747,0.675182499952778,0,0,0,0,230,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,321,1006741,1,1009019,0.6695500062895726,0,0,0,0,234,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,322,1006746,1,1002547,0.6569190650524124,0,0,0,0,222,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,323,1006747,1,1009343,0.5567594437241368,0,0,0,0,264,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,324,1006757,1,1004974,0.6056491072346668,0,0,0,0,246,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,325,1006780,1,1009102,0.772829595706731,0,1,0,0,181,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,326,1006793,1,1006793,0.7368369423879315,0,0,0,1,211,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,327,1006796,1,1006796,0.7713666042568583,0,0,0,1,196,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,328,1006812,1,1002469,0.6438973265837655,0,0,0,0,222,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,329,1006823,1,1006169,0.796605085515266,0,1,0,0,186,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,330,1006844,1,1006844,0.9153829439655015,1,1,0,1,142,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,331,1006850,1,1002212,0.6705206885097952,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,332,1006881,1,1006881,0.7649229849184301,0,0,0,1,187,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,333,1006888,1,1002183,0.6680143716319036,0,0,0,0,240,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,334,1006908,1,1008134,0.5124809691155243,0,0,0,0,263,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,335,1006909,1,1000860,0.70561253507861,0,0,0,0,218,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,336,1006921,1,1000627,0.6257966002841174,0,0,0,0,249,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,337,1006962,1,1004626,0.6707268359754169,0,0,0,0,226,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,338,1006982,1,1000626,0.6820352954098738,0,0,0,0,224,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,339,1006991,1,1004318,0.5939876507085524,0,0,0,0,261,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,340,1007005,1,1006660,0.6185775753842866,0,0,0,0,241,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,341,1007025,1,1006850,0.6913531477935528,0,0,0,0,211,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,342,1007045,1,1007045,0.8377955341015391,0,1,0,1,175,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,343,1007121,1,1007121,0.7688470532895884,0,0,0,1,186,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,344,1007133,1,1002866,0.655521356334798,0,0,0,0,226,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,345,1007142,1,1009567,0.536837585241736,0,0,0,0,267,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,346,1007151,1,1004594,0.6595050967316022,0,0,0,0,211,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,347,1007167,1,1001233,0.6457822020617453,0,0,0,0,244,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,348,1007169,1,1007169,0.7870274019389503,0,1,0,1,188,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,349,1007186,1,1007186,0.8604519216697866,1,1,0,1,150,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,350,1007193,1,1006881,0.4474405751125544,0,0,0,0,294,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,351,1007200,1,1007200,0.8208328987203548,1,1,0,1,161,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,352,1007212,1,1002233,0.5300284383517776,0,0,0,0,265,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,353,1007244,1,1001429,0.5415092721407389,0,0,0,0,280,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,354,1007335,1,1003876,0.7052170264481249,0,0,0,0,201,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,355,1007384,1,1007384,0.7216499008218775,0,0,0,1,199,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,356,1007396,1,1003282,0.6338854377580897,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,357,1007397,1,1000223,0.7646403707479783,0,0,0,0,196,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,358,1007427,1,1006529,0.6658896209731048,0,0,0,0,212,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,359,1007445,1,1007445,0.8066927091373599,0,1,0,1,191,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,360,1007460,1,1007460,0.8700017729066358,1,1,0,1,157,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,361,1007462,1,1004827,0.6319560449575856,0,0,0,0,246,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,362,1007484,1,1001614,0.6055519371931302,0,0,0,0,255,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,363,1007528,1,1006018,0.7163607661954986,0,0,0,0,235,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,364,1007530,1,1007530,0.7090195533640393,0,0,0,1,213,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,365,1007539,1,1007539,0.7324760376522923,0,0,0,1,201,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,366,1007548,1,1003533,0.7208156425268846,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,367,1007555,1,1007555,0.754450290143535,0,0,0,1,192,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,368,1007557,1,1007557,0.8854000850658708,1,1,0,1,137,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,369,1007573,1,1007573,0.7324597656747642,0,0,0,1,203,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,370,1007579,1,1007579,0.8164058028800594,0,1,0,1,167,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,371,1007606,1,1000889,0.8440583708266514,0,1,0,0,164,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,372,1007610,1,1000534,0.5394102331816595,0,0,0,0,249,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,373,1007651,1,1007651,0.8382721299866412,0,1,0,1,176,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,374,1007662,1,1007662,0.8299536187192409,0,1,0,1,170,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,375,1007663,1,1000976,0.5152758262185286,0,0,0,0,278,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,376,1007677,1,1003054,0.6128609037680578,0,0,0,0,220,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,377,1007681,1,1004690,0.5989927678491892,0,0,0,0,228,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,378,1007688,1,1006529,0.46996529475631993,0,0,0,0,269,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,379,1007689,1,1008075,0.696589721014311,0,0,0,0,214,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,380,1007692,1,1008225,0.6078105801894575,0,0,0,0,232,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,381,1007703,1,1007703,0.8511289083180851,0,1,0,1,175,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,382,1007704,1,1001304,0.41452684446099025,0,0,0,0,298,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,383,1007723,1,1002763,0.6754404965175185,0,0,0,0,195,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,384,1007736,1,1006539,0.6339639227277346,0,0,0,0,215,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,385,1007749,1,1000522,0.5422029884882128,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,386,1007753,1,1007753,0.7513368338463173,0,0,0,1,209,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,387,1007766,1,1007766,0.8086292702555724,0,1,0,1,169,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,388,1007803,1,1003475,0.6840587826494693,0,0,0,0,204,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,389,1007816,1,1002763,0.6095109146389438,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,390,1007852,1,1009307,0.8193744928788143,0,1,0,0,190,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,391,1007876,1,1007876,0.7620378747970232,0,0,0,1,193,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,392,1007890,1,1009002,0.6293115834106084,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,393,1007901,1,1000627,0.655306852958945,0,0,0,0,237,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,394,1007918,1,1007918,0.7528451862450328,0,0,0,1,214,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,395,1007922,1,1003746,0.6491712863696519,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,396,1007943,1,1007169,0.5099564692790007,0,0,0,0,279,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,397,1007950,1,1006516,0.47854579348213044,0,0,0,0,277,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,398,1008071,1,1008071,0.8094379777205049,0,1,0,1,182,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,399,1008074,1,1009896,0.6749120529100601,0,0,0,0,229,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,400,1008081,1,1008081,0.8272369237151316,0,1,0,1,184,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,401,1008094,1,1008094,0.7346069642987294,0,0,0,1,204,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,402,1008125,1,1000898,0.5883923048738697,0,0,0,0,237,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,403,1008153,1,1008153,0.7061283594157926,0,0,0,1,207,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,404,1008165,1,1001089,0.7044883774275117,0,0,0,0,208,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,405,1008175,1,1005880,0.5577416657926209,0,0,0,0,272,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,406,1008209,1,1000889,0.7503265435696224,0,0,0,0,210,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,407,1008225,1,1000787,0.6614673920002307,0,0,0,0,226,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,408,1008227,1,1002901,0.5248437631483839,0,0,0,0,267,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,409,1008306,1,1001341,0.7855581322112336,0,1,0,0,195,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,410,1008316,1,1008316,0.8583020984794958,1,1,0,1,139,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,411,1008320,1,1008320,0.7763290548017383,0,1,0,1,190,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,412,1008358,1,1009020,0.5439726444454718,0,0,0,0,256,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,413,1008414,1,1008414,0.7461361279976663,0,0,0,1,191,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,414,1008423,1,1008423,0.779168246424193,0,1,0,1,187,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,415,1008479,1,1008563,0.5181891571220159,0,0,0,0,281,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,416,1008481,1,1008481,0.6602585932812401,0,0,0,1,219,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,417,1008482,1,1005729,0.7172550515533391,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,418,1008483,1,1008047,0.6465512007916094,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,419,1008493,1,1004551,0.7039794134212302,0,0,0,0,208,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,420,1008499,1,1008499,0.6836029481416362,0,0,0,1,207,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,421,1008514,1,1002547,0.7522365414505311,0,0,0,0,207,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,422,1008523,1,1008523,0.8221542383574367,0,1,0,1,167,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,423,1008535,1,1008535,0.7391871345279659,0,0,0,1,192,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,424,1008563,1,1003453,0.5306921601639263,0,0,0,0,259,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,425,1008572,1,1006648,0.6237451735208446,0,0,0,0,229,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,426,1008574,1,1002766,0.7954385843498388,0,1,0,0,185,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,427,1008579,1,1008579,0.7555039164545373,0,0,0,1,197,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,428,1008624,1,1000787,0.660491290083826,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,429,1008630,1,1009188,0.8726725585810153,1,1,0,0,149,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,430,1008646,1,1008646,0.8471870545933227,1,1,0,1,158,162,1944,0,1944
full,paired_hard_ood,14673129866313320424,0.05,431,1008654,1,1007384,0.6397878042061986,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,432,1008710,1,1002880,0.6597402358456058,0,0,0,0,230,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,433,1008720,1,1008720,0.8265559743860976,0,1,0,1,170,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,434,1008758,1,1003282,0.5810913518750777,0,0,0,0,242,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,435,1008778,1,1008778,0.662728762186855,0,0,0,1,214,162,1944,4272,6216
full,paired_hard_ood,14673129866313320424,0.05,436,1008803,1,1008803,0.8001418651675071,0,1,0,1,187,162,1944,4272,6216
